epoch,train_loss
1,342.13639926022046
2,339.6594317710563
3,337.34043913540773
4,335.15022494381424
5,333.0324650343803
6,330.8577652771832
7,328.5616549891642
8,326.1976987906678
9,323.7131674068921
10,321.19621638885917
11,318.62502660463934
12,316.0456678249411
13,313.4760607575717
14,310.91993230950345
15,308.38873234160957
16,305.8643827757117
17,303.335376595275
18,300.79512497993363
19,298.22112831429257
20,295.5710653895548
21,292.87310953218645
22,290.1255300861515
23,287.3538675386612
24,284.62610523798696
25,281.90508078379173
26,279.2262140645066
27,276.55925690951415
28,273.8848474622753
29,271.20876130404537
30,268.51304115608946
31,265.788643848994
32,263.03491334680007
33,260.22340194911175
34,257.38750294306504
35,254.49285970609483
36,251.53205495337917
37,248.54259288213024
38,245.4791106007197
39,242.36134926155822
40,239.1871727261478
41,235.95233201954463
42,232.64710562928082
43,229.27011160236515
44,225.8300054346372
45,222.31068043329944
46,218.7554333746923
47,215.16482084927495
48,211.53283214830373
49,207.85573151888912
50,204.09042947011451
51,200.2286442335991
52,196.2321390481191
53,192.1073817088506
54,187.8363308088747
55,183.477604453727
56,179.03719198148545
57,174.65809831175085
58,170.3904289182898
59,166.2980353786521
60,162.37159708937554
61,158.64291706241974
62,155.09600856833262
63,151.74472789189588
64,148.5540128608599
65,145.57682424884953
66,142.85554794520547
67,140.35910891180168
68,138.09174589810306
69,136.03532569362693
70,134.1505235645869
71,132.40746227525685
72,130.77390000016723
73,129.21112702670163
74,127.7301534448911
75,126.284976221372
76,124.90075986261238
77,123.55023041189533
78,122.22147579245372
79,120.93440676754469
80,119.66707187600332
81,118.4165433491746
82,117.1944287485619
83,115.99185829058085
84,114.80868829178483
85,113.64354482990422
86,112.4957940715633
87,111.370716498388
88,110.26877566402905
89,109.17433165249759
90,108.10886354629308
91,107.06358280129629
92,106.02740100599316
93,104.99784553841369
94,103.9878981415213
95,103.00000879993178
96,102.02384620980041
97,101.05880623177306
98,100.10920580720249
99,99.17457504063437
100,98.25622356676075
101,97.34528748394692
102,96.44314414664491
103,95.56196775253505
104,94.68311159734857
105,93.82132460502729
106,92.96686233729532
107,92.12648404892177
108,91.2954052734375
109,90.47999854936991
110,89.67014804369782
111,88.87185838255164
112,88.08046043082459
113,87.30196027781865
114,86.53490105615903
115,85.77341678567129
116,85.02136813229077
117,84.28249530949005
118,83.5474210263605
119,82.82616279497539
120,82.10884655678109
121,81.40878267889154
122,80.70858155132973
123,80.0142768755351
124,79.33801487752837
125,78.66346408373688
126,77.99449845823523
127,77.3387890206951
128,76.6888232003826
129,76.0476275467546
130,75.41184114221024
131,74.78099103117643
132,74.1617729709573
133,73.54683587061216
134,72.9393087183286
135,72.34211394009525
136,71.74639858716155
137,71.15864373194029
138,70.57818551677548
139,70.00344369548641
140,69.43527028541043
141,68.8756511949513
142,68.31476440429688
143,67.76972453078179
144,67.22046855351697
145,66.68627707703473
146,66.1513038363522
147,65.62645981043985
148,65.10301610659246
149,64.58839977943734
150,64.07543837873904
151,63.57082347713105
152,63.0735033134565
153,62.5757994643956
154,62.085439515832356
155,61.59986048450209
156,61.12086846547584
157,60.64660922533845
158,60.176880261146856
159,59.707219593622916
160,59.25051509491385
161,58.79298377677186
162,58.34067715579516
163,57.89675431133949
164,57.453855686971586
165,57.01602747459934
166,56.582219083603114
167,56.155864895337245
168,55.72736241170805
169,55.307157419283094
170,54.889445468432285
171,54.48256367513578
172,54.07032963582914
173,53.665117110160935
174,53.27104994055343
175,52.870374022183356
176,52.47593074014742
177,52.086183105886796
178,51.69919955318921
179,51.319933755953016
180,50.94228525031103
181,50.56472364242763
182,50.19588625555169
183,49.83070186876271
184,49.464866613100654
185,49.101026602967146
186,48.74480611304714
