epoch,train_loss
1,341.83990359789703
2,322.97020335576303
3,299.16372749224104
4,275.34624612050516
5,254.1304582987746
6,235.32202023022796
7,217.084150390625
8,197.58644068051692
9,175.54956858177707
10,151.18107232080746
11,128.90717746682364
12,112.11085782403815
13,99.13968245832888
14,88.9934061672263
15,81.16759244735927
16,74.79881702997913
17,69.33328938105335
18,64.51015065650418
19,60.13432531069403
20,56.206360128742375
21,52.636625328586526
22,49.383925651654806
23,46.40844636054888
24,43.71378707885742
25,41.246549302192584
26,39.00247107727887
27,36.91452582790427
28,35.01291725681253
29,33.245135110306414
30,31.607649416988842
31,30.1094954148384
32,28.707509998687325
33,27.39032460774461
34,26.195803283273356
35,25.071081410238186
36,24.01227951154317
37,23.032811254213936
38,22.132396001946436
39,21.290441969780073
40,20.496921417027302
41,19.75774160463516
42,19.070990751083585
43,18.427334007367694
44,17.822361032146297
45,17.253687330794662
46,16.733949883865982
47,16.238298716087865
48,15.789078590706604
49,15.359887927329703
50,14.94097543847071
51,14.576284133702108
52,14.221429662312547
53,13.860979387466221
54,13.527496996317824
55,13.200977162922898
56,12.900711315102773
57,12.62896504127816
58,12.363592764449447
59,12.102088609982843
60,11.86620318112308
61,11.63835409295069
62,11.419343408558467
63,11.22042824627602
64,11.073419304416603
65,10.889863478255599
66,10.719015419842446
67,10.53618832313851
68,10.330137252285056
69,10.151989086098867
70,9.992995572024828
71,9.83031701649705
72,9.694289452539731
73,9.572328412304186
74,9.440992127509967
75,9.328907197926142
76,9.200047906849482
77,9.080772410876131
78,8.97080881353927
79,8.865496615579683
80,8.772141722848971
81,8.676765603365963
82,8.576645204204402
83,8.4951413465526
84,8.406822703635855
85,8.328331335146133
86,8.245120220968168
87,8.162919293233793
88,8.078609252563895
89,8.009248299272093
90,7.938027793675253
91,7.874871082567189
92,7.819516283845248
93,7.755000294724556
94,7.691755071404862
95,7.625810094859502
96,7.55694796235594
97,7.501732146641979
98,7.448933826342021
99,7.398634384364298
100,7.341101297352412
101,7.296802944026581
102,7.2512620434695725
103,7.202969707070965
