epoch,train_loss
1,329.37938230749677
2,288.7956558520173
3,244.43004719773384
4,197.17537421239567
5,152.26456102345088
6,126.75874119588774
7,110.27063463184932
8,96.77181166557416
9,85.55206308861301
10,75.97680410724797
11,67.79369407758321
12,60.80896432327898
13,54.65449102741398
14,49.33386960173306
15,44.64861853612612
16,40.537116782828555
17,36.94324334758602
18,33.72948581225251
19,30.847407906937274
20,28.33343827025531
21,26.136936917239673
22,24.125670625869542
23,22.368880422931827
24,20.825936909505767
25,19.458747824054875
26,18.238762966835335
27,17.159801355649346
28,16.20328087480101
29,15.337033158393755
30,14.539917063255833
31,13.84229623089098
32,13.204724221948075
33,12.64125855903103
34,12.148789643588131
35,11.645397855680283
36,11.205528060704061
37,10.837876515323169
38,10.490485316237358
39,10.129975921421835
40,9.827555341851221
41,9.56470035291698
42,9.305847340413969
43,9.061305117149876
44,8.836631725781585
45,8.626988731279765
46,8.445590486395849
47,8.27829914693963
48,8.112103370248455
49,7.946279998413504
50,7.8147930788014035
51,7.71330603037795
52,7.5810257642563075
53,7.44411365404521
54,7.339989418918139
55,7.217953919449898
56,7.125291409427173
57,7.058391985697289
58,6.952912505685466
59,6.875182358206135
60,6.801420248893843
61,6.7483096496373
62,6.692328158078128
63,6.627391604593355
64,6.570830593370411
65,6.477680212830844
66,6.431726307019796
67,6.376301423686824
68,6.324973796165152
69,6.272211260860914
70,6.228211003394976
71,6.188073292823687
72,6.155030623658063
73,6.113261393716891
74,6.0641289240693395
75,6.025784649522337
76,5.977288861993241
77,5.953947303458436
78,5.911984517868251
79,5.885993919372559
80,5.876721278935262
81,5.873504267392093
82,5.790816233386733
83,5.763176303236452
84,5.766364596379947
85,5.715133041225068
86,5.684601760498465
87,5.673879829824787
88,5.644232629749873
89,5.626495267005816
90,5.612559416261438
91,5.576491385420708
92,5.5968521930746835
93,5.55486035386177
94,5.541563495479218
95,5.508641960980141
96,5.4929904490954256
97,5.478514740303771
98,5.464116255616489
99,5.453259275776066
100,5.424286848355646
101,5.432528851130237
102,5.396164543987953
103,5.38890961790738
104,5.372759619934918
105,5.380730164149036
106,5.341779458816737
107,5.3532744783897925
108,5.335819127331042
109,5.330390525190798
110,5.302990306697479
111,5.289054639110827
112,5.2549465106284785
113,5.2668280815751585
114,5.246619289345937
115,5.253910241845536
116,5.249700309283113
117,5.2031591581318475
118,5.22478832244873
119,5.1994696021406615
120,5.186659568891133
121,5.171443411683383
122,5.162277368519404
123,5.145986966694871
124,5.144487254260338
125,5.166585112793805
126,5.1316739884467975
127,5.119661800436778
128,5.136644674849837
129,5.105058110642107
130,5.106590365318403
131,5.087560577131297
132,5.056962534499495
133,5.052488796808948
