epoch,train_loss
1,335.2446792560734
2,329.6714027383883
3,323.9965010969606
4,318.26949650176584
5,312.5658595756635
6,307.03203828994543
7,301.48446153614617
8,295.9608159815122
9,290.4175009531518
10,284.88852830024615
11,279.4929026815336
12,274.23199867562073
13,269.0149339649775
14,263.8163458335563
15,258.57703631675406
16,253.35681087128103
17,248.13563891267123
18,242.8844620879709
19,237.54242392344017
20,232.09973234829837
21,226.5192958215165
22,220.8342513578232
23,215.02619608839896
24,209.06184327007972
25,202.84735119127248
26,196.389691747378
27,189.68427348933807
28,182.82331690958102
29,175.95899920737907
30,169.29130711385648
31,163.00972938851135
32,157.26078931834599
33,152.00011231304848
34,147.07089441586848
35,142.30782104492187
36,137.62076633401114
37,133.09307026066193
38,128.9752451648451
39,125.44817520350627
40,122.4143026942423
41,119.72184351254816
42,117.20360689764154
43,114.81214564075209
44,112.49900893119917
45,110.29066246137226
46,108.17877183470007
47,106.12414861809718
48,104.13698325379254
49,102.19483408470677
50,100.31925608595756
51,98.49050372816112
52,96.71292449533122
53,94.97591428573817
54,93.294163764013
55,91.65057657320206
56,90.04303797055597
57,88.48210100147823
58,86.95349601432069
59,85.46129894099823
60,84.00860604482155
61,82.5859638245465
62,81.19298431814534
63,79.83794939851107
64,78.5188093169748
65,77.22201240435038
66,75.9577193001525
67,74.71705537560868
68,73.50596298426798
69,72.3184943086807
70,71.15455703526327
71,70.03153416045724
72,68.91075649313731
73,67.82798550122405
74,66.75374772999385
75,65.7173022293718
76,64.68588530658043
77,63.682642023792006
78,62.70543575548146
79,61.74218655729947
80,60.79854911908711
81,59.87272482676049
82,58.97308061364579
83,58.08539818959694
84,57.219908545507145
85,56.370236523771936
86,55.52869596507451
87,54.708838419457
88,53.90352581076426
89,53.11597718748328
90,52.33507315230696
91,51.57537170410156
92,50.8305064956456
93,50.09796408875348
94,49.37471326436082
95,48.671754595612825
96,47.97802998791002
97,47.29762848109415
98,46.62687286795002
99,45.97868819563356
100,45.32779538298306
101,44.70497768454356
102,44.077931804918265
103,43.468468473251555
104,42.86904570070032
105,42.27844083185065
106,41.698405318586794
107,41.13344668453687
108,40.56458507381073
109,40.01328898599703
110,39.4713492281143
111,38.93673414674524
112,38.416039019022904
113,37.9048278683179
114,37.39876479266441
115,36.90645262835777
116,36.41874722206429
117,35.94943827589897
118,35.48690085842185
119,35.02259330854024
120,34.57616961962556
121,34.13662366684169
122,33.698460442529964
123,33.2767054414096
124,32.86391806615542
125,32.464310431284446
126,32.04696415104278
127,31.658210672874972
128,31.267067367344687
129,30.88194176660825
130,30.507087074175274
131,30.139611214415666
132,29.78754413029919
133,29.42624853787357
134,29.0770814691831
135,28.735351857224554
136,28.394860972574314
137,28.066998289970503
138,27.75083582629896
139,27.42844234623321
140,27.112027833494423
141,26.803534819720543
142,26.498596959571316
143,26.201777582037938
144,25.913835284089387
145,25.633170270527877
146,25.347167967704877
147,25.07209599847663
148,24.802479237595648
149,24.530542623441512
150,24.26821563616191
151,24.018617383355963
152,23.75495316805905
153,23.509320101803297
154,23.261285942809224
155,23.01900340354606
156,22.78558258161153
157,22.55030254938831
158,22.31918271835536
159,22.0981637750913
160,21.876240407865343
161,21.661013037276593
162,21.443600002968147
163,21.24198258595924
164,21.0424353037795
165,20.876058439489913
166,20.664696818312553
167,20.46398487038808
168,20.246417590624667
169,20.0363952323182
170,19.860300027507627
171,19.666084882135262
172,19.479104318488133
173,19.303308799430116
174,19.129548481980414
175,18.95565549040494
176,18.78172369865522
177,18.612660031253345
178,18.449270724988963
179,18.279308877187233
180,18.119171734117483
181,17.962788372301077
182,17.805563522756916
183,17.6547165418651
184,17.504746391609924
185,17.356258845917168
186,17.213306217977447
187,17.081051494650644
188,16.930153271400766
189,16.801770293353353
190,16.659208104904383
191,16.54054006080105
192,16.398513231669387
193,16.26770896493572
194,16.14397264977024
195,16.030839619048653
196,15.923063541569121
197,15.776500813732408
198,15.658159407524213
199,15.515202823273123
200,15.399972999259218
201,15.272443745234241
202,15.155436768205199
203,15.056994347768287
204,14.942624144358177
205,14.826474829373295
206,14.707765712999318
207,14.614459301674202
208,14.503792508791571
209,14.40015093502933
210,14.292340334539544
211,14.194817919273898
212,14.098549513098313
213,13.996540168344158
214,13.902630047210275
215,13.80475923146287
216,13.717038375122906
217,13.621264466586178
218,13.52974775706252
219,13.441540855512226
220,13.353060576033918
221,13.265518925810513
222,13.18957882293283
223,13.107537733626692
224,13.030148471675506
225,12.948134772940858
226,12.85524108207389
227,12.780153941846873
228,12.687265327140077
229,12.613621183944074
230,12.534331760145214
231,12.461189540706268
232,12.384111236676778
233,12.310357753805919
234,12.238164032191447
235,12.169860730628445
236,12.099625278107107
237,12.02643064316005
238,11.959637446991385
239,11.89351613136187
240,11.822264829139186
241,11.755049088883073
242,11.688309877474014
243,11.626021614074707
244,11.56092330044263
245,11.501237279813584
246,11.436655383175367
247,11.38238098040019
248,11.31394878700988
249,11.250950608972001
250,11.19143256200503
251,11.133207351475546
252,11.072896287473913
253,11.020046148953373
254,10.96731102355539
255,10.90740067677955
256,10.86320720881632
257,10.799717522190042
258,10.740898222727319
259,10.690398490069663
260,10.636213964174871
261,10.587409012154357
262,10.53587685624214
263,10.47815559805256
264,10.43366097750729
265,10.387001122775143
266,10.331058437399669
267,10.282915324903515
268,10.242777068255698
269,10.199303711669085
270,10.153475855997163
271,10.09768701631729
272,10.048934461515243
273,10.001668262742971
274,9.967868483033898
275,9.91670562900909
276,9.872981029667267
277,9.827788607453646
278,9.791357588572044
279,9.746594352199606
280,9.70508672113288
281,9.663940568688798
282,9.624386481716208
283,9.583804044854151
284,9.550309679736829
285,9.513580088158177
286,9.472264567858552
287,9.432120193585957
288,9.392598299000362
289,9.359198795475372
290,9.318531778936517
291,9.28454800226917
292,9.247631066727312
293,9.213230986921754
294,9.173679757836746
295,9.142087921769651
296,9.105666384239719
297,9.074721077174356
298,9.044344182994267
299,9.00435142987395
300,8.976544505602693
301,8.939399097912933
302,8.912761599397006
303,8.882971786080974
304,8.847261297147568
305,8.828355951701125
306,8.813873958326365
307,8.762063888654318
308,8.725769721253277
309,8.697665873488335
310,8.666994577695245
311,8.633676221664638
312,8.60185187457359
313,8.573059335473465
314,8.547001435266782
315,8.51755848244445
316,8.489528336720923
317,8.463203354404397
318,8.443943273988488
319,8.40945625775481
320,8.378450211302875
321,8.351782698435326
322,8.327481253114465
323,8.297655487060547
324,8.27355934404347
325,8.248754317139927
326,8.225656466026829
327,8.19833027617572
328,8.175306348408737
329,8.148611904301056
330,8.128120828915948
331,8.10717169461185
332,8.078789546914297
333,8.057756844089456
334,8.034965411930868
335,8.008299049481954
336,7.9831804155323605
337,7.959016004065945
338,7.94355956613201
339,7.91986897481631
340,7.8923958634677
341,7.8754785801613165
342,7.855466340992549
343,7.833129569537019
344,7.809686419865856
345,7.788647898321282
346,7.76827714528123
347,7.746219122638441
348,7.726651122210777
349,7.705318985246632
350,7.691588739891575
351,7.668189773037009
352,7.659093450258856
353,7.634001780470757
354,7.609963526268528
355,7.596271943392819
356,7.574851122294387
357,7.5554820465714965
358,7.533749505134478
359,7.515717011020608
360,7.496803703569386
361,7.481136181975065
362,7.469653690547159
363,7.449087044964098
364,7.425530872867532
365,7.408483535557577
366,7.389917912940456
367,7.374770369856325
368,7.360392670043527
369,7.343635489320102
370,7.325108018378689
371,7.3076147183980025
372,7.291021708919577
373,7.2745441609212795
374,7.257467552864388
375,7.2440333967339505
376,7.236674918605857
377,7.2225881375352
378,7.212850518422584
379,7.194649451007582
380,7.1888564436403035
381,7.174583331852743
382,7.148546675329339
383,7.13238487504933
384,7.115007951030992
385,7.102190600878572
386,7.0891306579276305
387,7.069388671509207
388,7.048977212252682
389,7.034600759793634
390,7.02426987112385
391,7.009078837616803
392,6.993537067256562
393,6.979926159741128
394,6.9679106066978145
395,6.954256044152665
396,6.939330271368157
397,6.926377692026635
398,6.9142586109736195
399,6.9034348380728945
400,6.899514179752297
401,6.884450184547738
402,6.866389450700316
403,6.863131015202771
404,6.845253558746756
405,6.828813948174045
406,6.813175331011211
407,6.805055313371632
408,6.788498295039346
409,6.779939868874746
410,6.765275735724463
411,6.755855763579068
412,6.742420329263766
413,6.736584237764959
414,6.722495955637057
415,6.709403344507087
416,6.697483013623382
417,6.6850848004589345
418,6.673284905838639
419,6.664084097195978
420,6.655445168377602
421,6.6460849581679255
422,6.634934063741605
423,6.624392023739749
424,6.609140448896852
425,6.611201977141916
426,6.596626368744732
427,6.579423182761833
428,6.5737044608756285
429,6.565648826442353
430,6.557404538768612
431,6.547275130389488
432,6.529875928016558
433,6.5189500395892415
434,6.509809171859533
435,6.503021347620716
436,6.495281935391361
437,6.496716276978793
438,6.477660981269732
439,6.463744045675617
440,6.459595769333513
441,6.4582608473790835
442,6.448271127988215
443,6.432471240840546
444,6.416522197984669
445,6.4090962101662
446,6.408273381794968
447,6.396808288783244
448,6.386042720063092
449,6.378672498676875
450,6.366383686326954
451,6.357301138002579
452,6.347032761508471
453,6.339136898354308
454,6.330467792929035
455,6.322616017224037
456,6.313035650122655
457,6.3094768419657665
458,6.305414234056864
459,6.297306758932871
460,6.284815846273344
461,6.280431506797059
462,6.278767772047487
463,6.2637245018841465
464,6.254753110964004
465,6.24776013544161
466,6.238825212766046
467,6.235230892912982
468,6.228055903029769
469,6.215873811016344
470,6.209001547669711
471,6.202757931800738
472,6.193452566747796
473,6.182850634431186
474,6.1770264617710895
475,6.1724701834378175
476,6.167143261530628
477,6.171920004805473
478,6.167519980913972
479,6.14626114074498
480,6.1392081192748185
481,6.131598410932985
482,6.136571408101958
483,6.122707618817891
484,6.112732705939306
485,6.109970726640257
486,6.103107659326841
487,6.0897898101806645
488,6.081470399098854
489,6.071260562792216
490,6.06663358505458
491,6.065836525747221
492,6.054712114726027
493,6.051756054865171
494,6.045736523719683
495,6.028755233451112
496,6.023170839858381
497,6.0199516097813435
498,6.014073972571386
499,6.020120020304641
500,6.01880525458349
501,6.012594356275585
502,6.006673241706744
503,5.9853996579941
504,5.983460412743973
505,5.984482420307316
506,5.963406421974914
507,5.9571252794135106
508,5.953029836105974
509,5.944658264525949
510,5.938257755384053
511,5.93170958140125
512,5.928970844843616
513,5.9247424470561825
514,5.918799899636882
515,5.912303737222332
516,5.906587575625067
517,5.903271325255093
518,5.894694339804453
519,5.88851781531556
520,5.886918227313316
521,5.8871991554678305
522,5.8886438001345285
523,5.871089781931002
524,5.867677981755505
525,5.853706453140468
526,5.853059600412029
527,5.865469419139705
528,5.848083404645528
529,5.839299949489228
530,5.830346340283955
531,5.8279816363609
532,5.825687602056216
533,5.8158314192784974
534,5.822342068920396
535,5.817678047336944
536,5.809770632443363
537,5.8007814407348635
538,5.788842561016344
539,5.785960154859987
540,5.777351826968259
541,5.771669920046036
542,5.775149823802791
543,5.77035696813505
544,5.762458851435413
545,5.753447819801226
546,5.74468635924875
547,5.745195466916855
548,5.73807721333961
549,5.735003917903116
550,5.729049473070119
551,5.726785440575586
552,5.718670578525491
553,5.7153183056557015
554,5.727193112308032
555,5.71976780721586
556,5.715060896938795
557,5.695790477386892
558,5.708902747794373
559,5.697008035215613
560,5.691309320371445
561,5.682751553940446
562,5.675430352720496
563,5.675964406679754
564,5.665262422169724
565,5.667256324977091
566,5.657846293253441
567,5.65030597843536
568,5.6497085918792305
569,5.645392396743984
570,5.642144442257816
571,5.633270539322945
572,5.628235560377983
573,5.634404731645976
574,5.6230984123439
575,5.623315848520357
576,5.619851470320192
577,5.623809406855335
578,5.643550872280173
579,5.633747498760485
580,5.612309628839363
581,5.596030256715539
582,5.5995228054098884
583,5.600162459334282
584,5.6206344121123015
585,5.576898880004883
586,5.590751769444714
587,5.586446718973656
588,5.5651475940338555
589,5.557610523537414
590,5.557783389156812
591,5.546309992646518
592,5.555574032509163
593,5.542755288424557
594,5.534925424236141
595,5.543373441826807
596,5.5449230980546504
597,5.524627428969292
598,5.519815884681597
599,5.525403643830182
600,5.507457209025344
601,5.504280533202707
602,5.5038528011269765
603,5.498278957262431
604,5.4945888122140545
605,5.489893043727091
606,5.491002061138414
607,5.490959230971663
608,5.4884062552778685
609,5.483491932072051
610,5.471635683399358
611,5.480170858722843
612,5.460635308304878
613,5.461022499293497
614,5.462095749214904
615,5.449780872815276
616,5.447390886332891
617,5.442845316063868
618,5.438022377850258
619,5.438951875608261
620,5.450949160432162
621,5.45538999113318
622,5.439934148657811
623,5.427034676434243
624,5.431658682627221
625,5.420339041931989
626,5.4219386767034665
627,5.430663042460402
628,5.412684452892983
629,5.39500272515702
630,5.39710217410571
631,5.392041187547657
632,5.385170115902
633,5.3823558661055895
634,5.379508103409859
635,5.377064112571821
636,5.371864962381859
637,5.376187526493856
638,5.377106169086613
639,5.367128370624699
640,5.3632433940939706
641,5.350650099401605
642,5.346402869289869
643,5.347414697098405
644,5.341200286394929
645,5.341362977746415
646,5.337314893905431
647,5.337155303693797
648,5.330393569371472
649,5.32756143465434
650,5.3239548981026426
651,5.31983157615139
652,5.315570436242509
653,5.328299968144665
654,5.3125609086964225
655,5.3133500517231145
656,5.299961743812038
657,5.296055129586834
658,5.291715536248194
659,5.291854931295735
660,5.291193277280625
661,5.30128030149904
662,5.291498840279775
663,5.2824431602269
664,5.284120734750408
665,5.2804247545216185
666,5.27825277223979
667,5.267897615302099
668,5.2561791511431135
669,5.252827502995321
670,5.2519746955453535
671,5.249779049599008
672,5.2465107818499
673,5.243703715180698
674,5.244755644079757
675,5.245149321621412
676,5.235574317043775
677,5.238269555340074
678,5.237859589563657
679,5.22630022780536
680,5.228542261254297
681,5.228038838007679
682,5.229849108081974
683,5.207405864506551
684,5.209271631110204
685,5.202361952376692
686,5.195136800530839
687,5.199512914370184
688,5.185644143248258
689,5.193520869424899
690,5.183317663114365
691,5.183338120604215
692,5.183881277580784
693,5.187357561033066
694,5.167474180247686
695,5.166845087286545
696,5.160427700199493
697,5.1610327482876714
698,5.157980707769525
699,5.149187989430885
700,5.155937539714657
701,5.1460772341898045
702,5.1538559210790345
703,5.157420834580513
704,5.139027522622722
705,5.134771291131843
706,5.133152200097907
707,5.123281951538504
708,5.121819107630482
709,5.117613437861612
710,5.11426252234472
711,5.116011349403695
712,5.113297480753023
713,5.10381703363706
714,5.098352336883545
715,5.0943124577770496
716,5.09279932126607
717,5.0890729820565
718,5.092718648518601
719,5.08659598833894
720,5.091586101218446
721,5.108910658588148
722,5.101514357475385
723,5.102949225282016
724,5.095776456806758
725,5.063693273100134
726,5.069658387066567
727,5.065488712624328
728,5.0565632182604645
729,5.045048713945363
730,5.046159777184055
731,5.047348674878682
732,5.0415016746521
733,5.032500078645471
734,5.044822025037791
735,5.0316775400344635
736,5.029215267129141
737,5.040977289905287
738,5.03515443018038
739,5.032016305792822
740,5.052751557598375
741,5.008961238077242
742,5.020465562898819
743,5.016716230993402
744,5.012015236109903
745,5.005671216102495
746,5.003784369638521
747,5.000964645751535
748,4.993157599200941
749,4.98170807015406
750,4.9887160131376085
751,4.968613248589921
752,4.966656544045226
753,4.968264682194958
754,4.960748119354248
755,4.963001059963279
756,4.955964998741672
757,4.953327010429069
758,4.95128611499316
759,4.947110033949761
760,4.944127181327507
761,4.9386173444251495
762,4.937692004948446
763,4.945221009450416
764,4.931509813021307
765,4.926547861229883
766,4.918831662478512
767,4.916135154097048
768,4.914331973611492
769,4.914992034337292
770,4.920740881358108
771,4.905214901493021
772,4.905993593294326
773,4.916253118906935
774,4.894786005412063
775,4.895235484136294
776,4.885792370887652
777,4.887155470652123
778,4.8809667887753
779,4.884555920117522
780,4.889430575697389
781,4.880701524394833
782,4.876306589466251
783,4.888044612309704
784,4.886998547070647
785,4.872701331360699
786,4.862594801759067
787,4.859845914710058
788,4.849373144646213
789,4.846286539312912
790,4.849600998865415
791,4.843975509225506
792,4.842658622166882
793,4.830620884568724
794,4.831072034182614
795,4.823547786033317
796,4.827094387420236
797,4.838434531068149
798,4.826109701966586
799,4.824111504489428
800,4.8186946309755925
801,4.811901662904923
802,4.8078743310170635
803,4.8022970288420375
804,4.803796173775033
805,4.795773354621783
806,4.798753781775906
807,4.7970832221148765
808,4.789914245082907
809,4.78660931887692
810,4.7758529576863324
811,4.782167339586231
812,4.788793491468038
813,4.769691377404618
814,4.7616475991027
