epoch,train_loss
1,343.90662027437395
2,337.73394300486945
3,331.30509959599743
4,324.6715389722014
5,318.1318912704677
6,312.0439267678457
7,306.6303983003799
8,301.6468046005458
9,296.96660014113337
10,292.4758487899989
11,288.16076161841823
12,283.97164933714146
13,279.8570930710884
14,275.7711535811751
15,271.6994927309637
16,267.5743995311162
17,263.36305655701517
18,258.9952558125535
19,254.41442784139554
20,249.46529773450877
21,244.03545021370667
22,238.0234327426022
23,231.50015232033925
24,224.77274247678992
25,217.8736940399588
26,210.71122190710616
27,202.80306699151862
28,193.9753993204195
29,185.08615222669627
30,176.68459276173212
31,169.1876376969847
32,163.20549781276756
33,158.73031094485765
34,154.95029979967092
35,151.49718039316673
36,148.21226012347495
37,145.10930715900577
38,142.15133138578233
39,139.34338831235286
40,136.63309580345677
41,134.015666186189
42,131.45991019053002
43,128.99782483244596
44,126.6097304252729
45,124.29464174035478
46,122.0416730237987
47,119.85532703138378
48,117.73596944730576
49,115.66865905761719
50,113.64996839131395
51,111.68304001063517
52,109.74853246819482
53,107.86818328857422
54,105.99201548537162
55,104.20231200335778
56,102.4191205879107
57,100.70335002324353
58,99.01643154614592
59,97.37359032617856
60,95.77054164520682
61,94.18820029898866
62,92.63180650684932
63,91.1171090363803
64,89.64281790119328
65,88.19661501949781
66,86.77073528969125
67,85.36153951148464
68,84.00471666727981
69,82.64075378836017
70,81.34192974769906
71,80.0423811946503
72,78.79540118909861
73,77.56119465449085
74,76.37234231191138
75,75.19687098254896
76,74.02318506528253
77,72.89129091863762
78,71.77873741672464
79,70.67861662146163
80,69.61456018108211
81,68.55446999745826
82,67.51718887329102
83,66.48683672761264
84,65.5056751031745
85,64.50014285152906
86,63.52672188118713
87,62.573990236047194
88,61.647146171674336
89,60.71761237993632
90,59.81615592643006
91,58.931064191844364
92,58.042746046928514
93,57.1824775382264
94,56.33145496316152
95,55.52287136757211
96,54.701074260554904
97,53.88875376453139
98,53.109218168911866
99,52.33099013655153
100,51.56756046869983
101,50.817797471137894
102,50.08444772171647
103,49.36163663681239
104,48.66059081404177
105,47.98514163500642
106,47.289053710519454
107,46.6168288055838
108,45.95692772852232
109,45.30610634999732
110,44.66553136329129
111,44.039435349555866
112,43.4277875759177
113,42.82127930314574
114,42.220698729214604
115,41.65067382394451
116,41.07630538313356
117,40.522701493354695
118,39.96166868235967
119,39.41399548256234
120,38.88567995254308
121,38.363268160885326
122,37.85975720131234
123,37.35598228141053
124,36.86060028494221
125,36.36652813637093
126,35.88907470285076
127,35.433036218930596
128,34.97965132726382
129,34.52402917731298
130,34.07223909560948
131,33.63790067698858
132,33.20284306565376
133,32.77727005109395
134,32.36449529778467
135,31.965282793436966
136,31.582265246665642
137,31.165480526440763
138,30.79667060120465
139,30.41239524632284
140,30.021335306036963
141,29.648622954904216
142,29.293731009078353
143,28.937432334586365
144,28.587858955696838
145,28.244910797746215
146,27.901125662816714
147,27.565945624782614
148,27.239251474876927
149,26.91822221520829
150,26.607854286089335
151,26.302013738971866
152,25.999252726933726
153,25.70723017235325
154,25.436173037176264
155,25.14519558423186
156,24.859887400065382
157,24.581464046321504
158,24.317717660355243
159,24.046714887227097
160,23.788007361007065
161,23.529465592266764
162,23.27771432850459
163,23.044125719462354
164,22.77989559643889
165,22.533458264494595
166,22.285514780331965
167,22.06034389130057
168,21.8051323877622
169,21.567321573544856
