epoch,train_loss
1,336.8309240555437
2,316.50258702108306
3,295.8995343937286
4,273.50275507678725
5,251.50406397153253
6,228.56314800105682
7,203.66130907868686
8,176.51192235659246
9,150.21622765109964
10,133.87248783059317
11,122.84151551965165
12,114.03748745016856
13,106.20274893146672
14,99.17194834669975
15,92.73962118488468
16,86.90836927022019
17,81.53849016581496
18,76.62892184322827
19,72.11732206997806
20,67.94887176513672
21,64.08622701148464
22,60.537191228997216
23,57.21495054271123
24,54.14347276870519
25,51.27334353303256
26,48.60973169823215
27,46.12877688682243
28,43.800580755782455
29,41.60694859961941
30,39.596370772270305
31,37.69599355828272
32,35.91247564237412
33,34.216902200359186
34,32.64664966949045
35,31.203311579456066
36,29.86736958960964
37,28.59180544291457
38,27.391226132536588
39,26.235379680476775
40,25.183465181115555
41,24.19467446105121
42,23.302714862562205
43,22.38789398088847
44,21.57047544400986
45,20.807048045119195
46,20.095288948163596
47,19.42835725026588
48,18.783953185408084
49,18.184499044548975
50,17.61293904134672
51,17.06480845934724
52,16.589104039440418
53,16.084268187954002
54,15.642815316605242
55,15.218196804621448
56,14.794927267832298
57,14.414357250683928
58,14.037730182490936
59,13.687886972819289
60,13.36485967453212
61,13.043749400622223
62,12.742145943837624
63,12.4745032051818
64,12.193340164080059
65,11.946471291633502
66,11.699937063765853
67,11.470776168091657
68,11.251029607694443
69,11.058368385523966
70,10.844878432391441
71,10.665049319855154
72,10.480669984686864
73,10.306351669520549
74,10.129896739802948
75,9.978619672696885
76,9.832000154991672
77,9.67004140932266
78,9.592808350340961
79,9.419126282783404
80,9.26193657861997
81,9.132539101169534
82,9.014848581078935
83,8.90314199107967
84,8.795658395323034
85,8.699371172238703
86,8.5772911265125
87,8.477400273362251
88,8.394117786721008
89,8.28770404449881
90,8.238016180796166
91,8.116797985703977
92,8.039736324989633
93,7.977558678927487
94,7.895071114318012
95,7.807012273187507
96,7.730191898607228
97,7.664922967675614
98,7.612681430921163
99,7.534825907406741
100,7.480062210396545
101,7.410801981050675
102,7.351374213074984
103,7.307960826926036
104,7.247180589649775
105,7.204902501824784
106,7.165285317669176
107,7.101104044457005
108,7.048447038310848
109,7.005498944896541
110,6.961553006629421
111,6.923774930614314
112,6.8843234435826135
113,6.860596555161149
114,6.80338663806654
115,6.765868824997994
116,6.721285286733549
117,6.681660239598522
118,6.653961828832757
119,6.617840667881378
120,6.589875442557139
121,6.573975564617
122,6.551100956642465
123,6.487936972004094
124,6.488795896294999
125,6.448258882809991
126,6.406630796928928
127,6.386251055573764
128,6.362438123520106
129,6.343268962233034
130,6.3185286579393365
131,6.28504416348183
132,6.251329843181454
133,6.226104422530083
134,6.2068995415674495
135,6.184723135804477
136,6.1819410065428855
137,6.154141749551852
138,6.1175277409488205
139,6.106030574432791
140,6.097831814387074
141,6.055468616746876
142,6.045130693096004
143,6.01161138168753
144,6.004831603585857
145,5.988876266479492
146,5.968601799795072
147,5.939691188498719
148,5.9250895123939
149,5.931330309306105
150,5.892008163243124
151,5.895388067062587
152,5.877035204221125
153,5.846472474712215
154,5.850504003812189
155,5.83395024861375
156,5.828626833615238
157,5.780666172863686
158,5.7806103539140254
159,5.758740389575697
160,5.748757590986278
161,5.7365550618628935
162,5.718525071601345
163,5.714328060672708
164,5.735921412428764
165,5.698168856477084
166,5.673152629904551
167,5.653392081587282
168,5.641729374715727
169,5.644571902392662
170,5.620146271692564
171,5.616689226333409
172,5.594678657218202
173,5.585171198387669
174,5.591283098508234
175,5.5911753745928205
176,5.5644058859838195
177,5.560321932492191
178,5.5317235549508705
179,5.520501749221593
180,5.5238572000477415
181,5.529327188256668
182,5.501967603605087
183,5.499031337058708
184,5.532290242600115
185,5.510072374735793
186,5.487049662707603
187,5.45005847408347
188,5.454901006515712
189,5.462680218317737
190,5.471157517890408
191,5.433803148922855
192,5.420071289376037
193,5.407543993388137
194,5.381675019982743
195,5.379989965255946
196,5.372860425139127
197,5.380183460287852
198,5.361253301542099
199,5.34348768234253
200,5.3439032392632475
201,5.335955532282999
202,5.347727825739613
203,5.339179569139873
204,5.336615029687751
205,5.337171230708083
206,5.311178847273736
207,5.291888867730964
208,5.296157465895561
209,5.2745310401916505
210,5.275582094584426
211,5.270531126571028
212,5.256997206700992
